user_email,family_size,house_type,district,milk_packets,deliveries,oil_type,bottles,segregation,food_waste,compost,garden_waste,old_devices,batteries,disposal_method,family_size_encoded,batteries_encoded,fraud_probability,fraud_flag
0.0,0.3333333333333333,0.0,0.6923076923076923,0.3333333333333333,0.4444444444444445,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.61968199398367,0.0
0.5534351145038168,0.3333333333333333,0.0,0.38461538461538464,0.3333333333333333,0.9444444444444444,0.5,1.0,0.5,0.0,0.2,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.34651196103710075,0.0
0.6112322791712105,0.3333333333333333,0.5,0.46153846153846156,0.16666666666666666,0.9444444444444444,0.5,1.0,1.0,0.0,0.2,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3240223463687151,0.0
0.66793893129771,0.6666666666666666,1.0,0.6153846153846154,0.6666666666666666,0.8333333333333333,1.0,0.3333333333333333,0.0,0.0,0.4,0.3333333333333333,0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.6298524566680991,0.0
0.7235550708833152,0.6666666666666666,0.5,0.6153846153846154,0.6666666666666666,0.27777777777777773,0.0,1.0,0.5,0.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.30525712648617676,0.0
0.7758996728462377,0.6666666666666666,0.5,0.23076923076923078,0.6666666666666666,0.3888888888888889,0.5,0.6666666666666666,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.2756052141527002,0.0
0.8336968375136314,0.3333333333333333,0.0,0.7692307692307693,0.16666666666666666,0.16666666666666669,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.21601489757914338,0.0
0.8865866957470011,0.3333333333333333,0.0,0.3076923076923077,0.3333333333333333,0.7777777777777777,0.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.19567397221028507,0.0
0.9443838604143948,0.3333333333333333,0.5,0.9230769230769231,0.5,0.0,0.5,1.0,1.0,0.0,0.6000000000000001,0.6666666666666666,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.7405815785704054,0.0
1.0,0.6666666666666666,0.0,0.15384615384615385,0.5,0.8888888888888888,1.0,0.0,1.0,0.0,0.4,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.22102850594470705,0.0
0.0534351145038168,0.0,0.5,0.15384615384615385,0.0,0.5555555555555556,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.9427016186792724,0.0
0.16466739367502728,0.6666666666666666,0.5,1.0,0.5,0.3888888888888889,1.0,0.0,0.5,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.06646612233204412,0.0
0.2197382769901854,0.3333333333333333,0.0,0.46153846153846156,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6000572983813207,0.0
0.2742639040348964,0.6666666666666666,0.5,0.7692307692307693,0.5,0.9444444444444444,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.37115026500501364,0.0
0.3282442748091603,0.6666666666666666,0.5,0.8461538461538463,0.5,0.3333333333333333,1.0,0.6666666666666666,1.0,0.0,0.2,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.08680704770090245,0.0
0.38386041439476554,0.6666666666666666,0.5,0.5384615384615385,0.6666666666666666,0.8888888888888888,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4586735424724252,0.0
0.43838604143947657,0.3333333333333333,0.5,0.0,0.16666666666666666,0.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.44506517690875236,0.0
0.4961832061068703,0.3333333333333333,1.0,0.6153846153846154,0.5,0.2222222222222222,0.5,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.1810628849734995,0.0
0.5528898582333697,0.3333333333333333,0.5,1.0,0.16666666666666666,0.8333333333333333,0.5,0.3333333333333333,1.0,0.0,0.6000000000000001,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,0.0,0.3790287924366137,0.0
0.5599781897491821,0.6666666666666666,1.0,0.07692307692307693,0.6666666666666666,0.05555555555555555,0.5,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.5241369431313566,0.0
0.5654307524536533,0.0,1.0,0.0,0.0,0.5555555555555556,1.0,0.0,0.0,0.0,0.2,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.9618965764217162,0.0
0.5708833151581243,0.3333333333333333,0.0,0.15384615384615385,0.3333333333333333,0.5555555555555556,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.2774674115456239,0.0
0.5763358778625954,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.5,0.0,0.2,1.0,0.08333333333333333,0.0,0.0,0.3333333333333333,0.0,0.1826385904598195,0.0
0.5817884405670666,0.3333333333333333,0.5,0.15384615384615385,0.3333333333333333,0.7222222222222221,0.0,0.3333333333333333,0.5,0.0,0.0,1.0,0.08333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.10113164303108436,0.0
0.5877862595419847,0.6666666666666666,0.0,0.6153846153846154,0.6666666666666666,0.6111111111111112,0.5,0.3333333333333333,0.0,0.0,0.6000000000000001,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.26658071909468556,0.0
0.5932388222464559,0.3333333333333333,0.0,0.5384615384615385,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,0.3781693167168027,0.0
0.598691384950927,0.6666666666666666,0.0,0.07692307692307693,0.6666666666666666,0.2222222222222222,1.0,0.6666666666666666,1.0,0.0,0.2,1.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.28205128205128205,0.0
0.6046892039258451,0.0,1.0,0.38461538461538464,0.16666666666666666,0.7777777777777777,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.7503223033949291,0.0
0.6106870229007634,1.0,1.0,0.46153846153846156,0.5,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.45981951009883976,0.0
0.6221374045801527,0.3333333333333333,0.5,0.5384615384615385,0.3333333333333333,0.0,1.0,1.0,0.5,0.0,0.2,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.4721386620827962,0.0
0.6281352235550709,0.3333333333333333,0.0,0.15384615384615385,0.5,0.8888888888888888,0.5,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.4238647758200831,0.0
0.6341330425299891,0.6666666666666666,0.5,0.3076923076923077,0.6666666666666666,0.9444444444444444,0.5,0.0,0.5,0.0,0.6000000000000001,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.5247099269445639,0.0
0.6401308615049074,0.6666666666666666,1.0,0.3076923076923077,0.5,0.3333333333333333,0.0,0.0,0.5,0.0,0.4,0.3333333333333333,0.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.32301962469560236,0.0
0.6455834242093784,0.3333333333333333,0.0,0.8461538461538463,0.3333333333333333,0.49999999999999994,1.0,0.3333333333333333,0.5,0.0,0.4,0.6666666666666666,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.03767368571837845,0.0
0.6510359869138496,0.0,0.0,0.8461538461538463,0.16666666666666666,0.2222222222222222,0.0,1.0,0.0,0.0,0.2,1.0,0.08333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.7637874230053001,0.0
0.6570338058887677,0.6666666666666666,0.5,0.23076923076923078,0.3333333333333333,0.8888888888888888,0.0,0.3333333333333333,0.5,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.297951582867784,0.0
